Price Date,States,Commodity,Modal Price (Rs./Quintal)
09 Feb 2016,Delhi,Apple,4500
09 Feb 2016,Delhi,Apple,3500
09 Feb 2016,Delhi,Apple,6560
08 Feb 2016,Delhi,Apple,3938
08 Feb 2016,Delhi,Apple,2813
08 Feb 2016,Delhi,Apple,4198
08 Feb 2016,Delhi,Apple,5500
08 Feb 2016,Delhi,Apple,4500
08 Feb 2016,Delhi,Apple,3500
08 Feb 2016,Delhi,Apple,6610
06 Feb 2016,Delhi,Apple,3938
06 Feb 2016,Delhi,Apple,2813
06 Feb 2016,Delhi,Apple,4108
06 Feb 2016,Delhi,Apple,5500
06 Feb 2016,Delhi,Apple,4500
06 Feb 2016,Delhi,Apple,3500
06 Feb 2016,Delhi,Apple,6500
05 Feb 2016,Delhi,Apple,3938
05 Feb 2016,Delhi,Apple,2813
05 Feb 2016,Delhi,Apple,4359
05 Feb 2016,Delhi,Apple,5500
05 Feb 2016,Delhi,Apple,4500
05 Feb 2016,Delhi,Apple,3500
05 Feb 2016,Delhi,Apple,6500
04 Feb 2016,Delhi,Apple,3750
04 Feb 2016,Delhi,Apple,2813
04 Feb 2016,Delhi,Apple,4484
04 Feb 2016,Delhi,Apple,5500
04 Feb 2016,Delhi,Apple,4500
04 Feb 2016,Delhi,Apple,3500
04 Feb 2016,Delhi,Apple,6510
03 Feb 2016,Delhi,Apple,3750
03 Feb 2016,Delhi,Apple,2813
03 Feb 2016,Delhi,Apple,4384
03 Feb 2016,Delhi,Apple,5500
03 Feb 2016,Delhi,Apple,4500
03 Feb 2016,Delhi,Apple,3500
03 Feb 2016,Delhi,Apple,6510
02 Feb 2016,Delhi,Apple,3750
02 Feb 2016,Delhi,Apple,3125
02 Feb 2016,Delhi,Apple,4384
02 Feb 2016,Delhi,Apple,5500
02 Feb 2016,Delhi,Apple,4500
02 Feb 2016,Delhi,Apple,3500
02 Feb 2016,Delhi,Apple,6510
01 Feb 2016,Delhi,Apple,3750
01 Feb 2016,Delhi,Apple,3125
01 Feb 2016,Delhi,Apple,4234
01 Feb 2016,Delhi,Apple,5500
01 Feb 2016,Delhi,Apple,4500
01 Feb 2016,Delhi,Apple,3500
01 Feb 2016,Delhi,Apple,6510
30 Jan 2016,Delhi,Apple,3750
30 Jan 2016,Delhi,Apple,3125
30 Jan 2016,Delhi,Apple,4234
30 Jan 2016,Delhi,Apple,5500
30 Jan 2016,Delhi,Apple,4500
30 Jan 2016,Delhi,Apple,3500
30 Jan 2016,Delhi,Apple,6510
28 Jan 2016,Delhi,Apple,3750
28 Jan 2016,Delhi,Apple,3125
28 Jan 2016,Delhi,Apple,1875
28 Jan 2016,Delhi,Apple,4234
28 Jan 2016,Delhi,Apple,5500
28 Jan 2016,Delhi,Apple,4500
28 Jan 2016,Delhi,Apple,3500
28 Jan 2016,Delhi,Apple,6510
27 Jan 2016,Delhi,Apple,3750
27 Jan 2016,Delhi,Apple,3125
27 Jan 2016,Delhi,Apple,4234
27 Jan 2016,Delhi,Apple,5500
27 Jan 2016,Delhi,Apple,4500
27 Jan 2016,Delhi,Apple,3500
27 Jan 2016,Delhi,Apple,6250
25 Jan 2016,Delhi,Apple,3750
25 Jan 2016,Delhi,Apple,3125
25 Jan 2016,Delhi,Apple,4234
25 Jan 2016,Delhi,Apple,5500
25 Jan 2016,Delhi,Apple,4500
25 Jan 2016,Delhi,Apple,3500
25 Jan 2016,Delhi,Apple,6450
23 Jan 2016,Delhi,Apple,4063
23 Jan 2016,Delhi,Apple,3281
23 Jan 2016,Delhi,Apple,1875
23 Jan 2016,Delhi,Apple,4234
23 Jan 2016,Delhi,Apple,5500
23 Jan 2016,Delhi,Apple,4500
23 Jan 2016,Delhi,Apple,3500
23 Jan 2016,Delhi,Apple,6450
22 Jan 2016,Delhi,Apple,4063
22 Jan 2016,Delhi,Apple,3281
22 Jan 2016,Delhi,Apple,1875
22 Jan 2016,Delhi,Apple,4234
22 Jan 2016,Delhi,Apple,5500
22 Jan 2016,Delhi,Apple,4500
22 Jan 2016,Delhi,Apple,3500
22 Jan 2016,Delhi,Apple,6450
21 Jan 2016,Delhi,Apple,4063
21 Jan 2016,Delhi,Apple,3281
21 Jan 2016,Delhi,Apple,1875
21 Jan 2016,Delhi,Apple,4234
21 Jan 2016,Delhi,Apple,5500
21 Jan 2016,Delhi,Apple,4500
21 Jan 2016,Delhi,Apple,3500
21 Jan 2016,Delhi,Apple,6450
20 Jan 2016,Delhi,Apple,4063
20 Jan 2016,Delhi,Apple,3281
20 Jan 2016,Delhi,Apple,4260
20 Jan 2016,Delhi,Apple,5500
20 Jan 2016,Delhi,Apple,4500
20 Jan 2016,Delhi,Apple,3500
20 Jan 2016,Delhi,Apple,6450
19 Jan 2016,Delhi,Apple,3750
19 Jan 2016,Delhi,Apple,3250
19 Jan 2016,Delhi,Apple,1875
19 Jan 2016,Delhi,Apple,4260
19 Jan 2016,Delhi,Apple,5500
19 Jan 2016,Delhi,Apple,4500
19 Jan 2016,Delhi,Apple,3500
19 Jan 2016,Delhi,Apple,6450
18 Jan 2016,Delhi,Apple,3750
18 Jan 2016,Delhi,Apple,3250
18 Jan 2016,Delhi,Apple,1875
18 Jan 2016,Delhi,Apple,4260
18 Jan 2016,Delhi,Apple,5500
18 Jan 2016,Delhi,Apple,4500
18 Jan 2016,Delhi,Apple,3500
18 Jan 2016,Delhi,Apple,6480
16 Jan 2016,Delhi,Apple,3750
16 Jan 2016,Delhi,Apple,3250
16 Jan 2016,Delhi,Apple,1875
16 Jan 2016,Delhi,Apple,4260
16 Jan 2016,Delhi,Apple,5500
16 Jan 2016,Delhi,Apple,4500
16 Jan 2016,Delhi,Apple,3500
16 Jan 2016,Delhi,Apple,5688
15 Jan 2016,Delhi,Apple,3438
15 Jan 2016,Delhi,Apple,2656
15 Jan 2016,Delhi,Apple,1875
15 Jan 2016,Delhi,Apple,4260
15 Jan 2016,Delhi,Apple,5500
15 Jan 2016,Delhi,Apple,4500
15 Jan 2016,Delhi,Apple,3500
15 Jan 2016,Delhi,Apple,5625
14 Jan 2016,Delhi,Apple,3750
14 Jan 2016,Delhi,Apple,3250
14 Jan 2016,Delhi,Apple,1875
14 Jan 2016,Delhi,Apple,4260
14 Jan 2016,Delhi,Apple,5500
14 Jan 2016,Delhi,Apple,4500
14 Jan 2016,Delhi,Apple,3500
14 Jan 2016,Delhi,Apple,5719
13 Jan 2016,Delhi,Apple,3750
13 Jan 2016,Delhi,Apple,3250
13 Jan 2016,Delhi,Apple,1875
13 Jan 2016,Delhi,Apple,4188
13 Jan 2016,Delhi,Apple,5500
13 Jan 2016,Delhi,Apple,4500
13 Jan 2016,Delhi,Apple,3500
13 Jan 2016,Delhi,Apple,6208
12 Jan 2016,Delhi,Apple,3750
12 Jan 2016,Delhi,Apple,3250
12 Jan 2016,Delhi,Apple,1875
12 Jan 2016,Delhi,Apple,4089
12 Jan 2016,Delhi,Apple,5500
12 Jan 2016,Delhi,Apple,4500
12 Jan 2016,Delhi,Apple,3500
12 Jan 2016,Delhi,Apple,6208
11 Jan 2016,Delhi,Apple,3750
11 Jan 2016,Delhi,Apple,3250
11 Jan 2016,Delhi,Apple,1875
11 Jan 2016,Delhi,Apple,4089
11 Jan 2016,Delhi,Apple,5500
11 Jan 2016,Delhi,Apple,4500
11 Jan 2016,Delhi,Apple,3500
11 Jan 2016,Delhi,Apple,6208
09 Jan 2016,Delhi,Apple,3313
09 Jan 2016,Delhi,Apple,3250
09 Jan 2016,Delhi,Apple,1875
09 Jan 2016,Delhi,Apple,4054
09 Jan 2016,Delhi,Apple,5500
09 Jan 2016,Delhi,Apple,4500
09 Jan 2016,Delhi,Apple,3500
09 Jan 2016,Delhi,Apple,6167
07 Jan 2016,Delhi,Apple,3313
07 Jan 2016,Delhi,Apple,3250
07 Jan 2016,Delhi,Apple,1875
07 Jan 2016,Delhi,Apple,4125
07 Jan 2016,Delhi,Apple,5500
07 Jan 2016,Delhi,Apple,4500
07 Jan 2016,Delhi,Apple,3500
07 Jan 2016,Delhi,Apple,6650
07 Jan 2016,Delhi,Apple,6250
07 Jan 2016,Delhi,Apple,4750
06 Jan 2016,Delhi,Apple,3313
06 Jan 2016,Delhi,Apple,3250
06 Jan 2016,Delhi,Apple,1875
06 Jan 2016,Delhi,Apple,3365
06 Jan 2016,Delhi,Apple,5500
06 Jan 2016,Delhi,Apple,4500
06 Jan 2016,Delhi,Apple,3500
06 Jan 2016,Delhi,Apple,5930
05 Jan 2016,Delhi,Apple,3750
05 Jan 2016,Delhi,Apple,3250
05 Jan 2016,Delhi,Apple,1875
05 Jan 2016,Delhi,Apple,3865
05 Jan 2016,Delhi,Apple,5500
05 Jan 2016,Delhi,Apple,4500
05 Jan 2016,Delhi,Apple,3500
05 Jan 2016,Delhi,Apple,6650
05 Jan 2016,Delhi,Apple,6250
05 Jan 2016,Delhi,Apple,4750
04 Jan 2016,Delhi,Apple,3750
04 Jan 2016,Delhi,Apple,3250
04 Jan 2016,Delhi,Apple,1875
04 Jan 2016,Delhi,Apple,3865
04 Jan 2016,Delhi,Apple,5500
04 Jan 2016,Delhi,Apple,4500
04 Jan 2016,Delhi,Apple,3500
04 Jan 2016,Delhi,Apple,6650
04 Jan 2016,Delhi,Apple,6250
04 Jan 2016,Delhi,Apple,4750
02 Jan 2016,Delhi,Apple,5313
02 Jan 2016,Delhi,Apple,4688
02 Jan 2016,Delhi,Apple,3313
02 Jan 2016,Delhi,Apple,3958
02 Jan 2016,Delhi,Apple,5500
02 Jan 2016,Delhi,Apple,4500
02 Jan 2016,Delhi,Apple,3500
02 Jan 2016,Delhi,Apple,6500
02 Jan 2016,Delhi,Apple,6250
02 Jan 2016,Delhi,Apple,4750
01 Jan 2016,Delhi,Apple,4063
01 Jan 2016,Delhi,Apple,3125
01 Jan 2016,Delhi,Apple,1875
01 Jan 2016,Delhi,Apple,4200
01 Jan 2016,Delhi,Apple,3958
01 Jan 2016,Delhi,Apple,5500
01 Jan 2016,Delhi,Apple,4500
01 Jan 2016,Delhi,Apple,3500
01 Jan 2016,Delhi,Apple,6500
01 Jan 2016,Delhi,Apple,6250
01 Jan 2016,Delhi,Apple,4750
31 Dec 2015,Delhi,Apple,5313
31 Dec 2015,Delhi,Apple,4688
31 Dec 2015,Delhi,Apple,3313
31 Dec 2015,Delhi,Apple,2656
31 Dec 2015,Delhi,Apple,3865
31 Dec 2015,Delhi,Apple,5500
31 Dec 2015,Delhi,Apple,4500
31 Dec 2015,Delhi,Apple,3500
31 Dec 2015,Delhi,Apple,6500
31 Dec 2015,Delhi,Apple,6250
31 Dec 2015,Delhi,Apple,4750
30 Dec 2015,Delhi,Apple,5500
30 Dec 2015,Delhi,Apple,4688
30 Dec 2015,Delhi,Apple,3281
30 Dec 2015,Delhi,Apple,2656
30 Dec 2015,Delhi,Apple,3865
30 Dec 2015,Delhi,Apple,5250
30 Dec 2015,Delhi,Apple,4500
30 Dec 2015,Delhi,Apple,3500
30 Dec 2015,Delhi,Apple,5500
30 Dec 2015,Delhi,Apple,4688
30 Dec 2015,Delhi,Apple,3281
29 Dec 2015,Delhi,Apple,5625
29 Dec 2015,Delhi,Apple,4688
29 Dec 2015,Delhi,Apple,3281
29 Dec 2015,Delhi,Apple,2656
29 Dec 2015,Delhi,Apple,3744
29 Dec 2015,Delhi,Apple,5250
29 Dec 2015,Delhi,Apple,4500
29 Dec 2015,Delhi,Apple,3500
29 Dec 2015,Delhi,Apple,6500
29 Dec 2015,Delhi,Apple,6000
29 Dec 2015,Delhi,Apple,4750
28 Dec 2015,Delhi,Apple,5938
28 Dec 2015,Delhi,Apple,4688
28 Dec 2015,Delhi,Apple,2656
28 Dec 2015,Delhi,Apple,3775
28 Dec 2015,Delhi,Apple,5250
28 Dec 2015,Delhi,Apple,4500
28 Dec 2015,Delhi,Apple,3500
28 Dec 2015,Delhi,Apple,6500
28 Dec 2015,Delhi,Apple,6000
28 Dec 2015,Delhi,Apple,4750
26 Dec 2015,Delhi,Apple,5625
26 Dec 2015,Delhi,Apple,4388
26 Dec 2015,Delhi,Apple,3281
26 Dec 2015,Delhi,Apple,2656
26 Dec 2015,Delhi,Apple,3677
26 Dec 2015,Delhi,Apple,5250
26 Dec 2015,Delhi,Apple,4500
26 Dec 2015,Delhi,Apple,3500
26 Dec 2015,Delhi,Apple,6500
26 Dec 2015,Delhi,Apple,6000
26 Dec 2015,Delhi,Apple,4750
25 Dec 2015,Delhi,Apple,5625
25 Dec 2015,Delhi,Apple,4688
25 Dec 2015,Delhi,Apple,3281
25 Dec 2015,Delhi,Apple,2656
25 Dec 2015,Delhi,Apple,3781
25 Dec 2015,Delhi,Apple,5500
25 Dec 2015,Delhi,Apple,4500
25 Dec 2015,Delhi,Apple,3500
25 Dec 2015,Delhi,Apple,6500
25 Dec 2015,Delhi,Apple,6000
25 Dec 2015,Delhi,Apple,4750
24 Dec 2015,Delhi,Apple,5625
24 Dec 2015,Delhi,Apple,4688
24 Dec 2015,Delhi,Apple,3281
24 Dec 2015,Delhi,Apple,2750
24 Dec 2015,Delhi,Apple,3900
24 Dec 2015,Delhi,Apple,5750
24 Dec 2015,Delhi,Apple,4500
24 Dec 2015,Delhi,Apple,3500
24 Dec 2015,Delhi,Apple,6500
24 Dec 2015,Delhi,Apple,6000
24 Dec 2015,Delhi,Apple,4750
23 Dec 2015,Delhi,Apple,5625
23 Dec 2015,Delhi,Apple,4688
23 Dec 2015,Delhi,Apple,3281
23 Dec 2015,Delhi,Apple,2656
23 Dec 2015,Delhi,Apple,3906
23 Dec 2015,Delhi,Apple,5750
23 Dec 2015,Delhi,Apple,4500
23 Dec 2015,Delhi,Apple,3500
23 Dec 2015,Delhi,Apple,6500
23 Dec 2015,Delhi,Apple,6000
23 Dec 2015,Delhi,Apple,4750
22 Dec 2015,Delhi,Apple,5625
22 Dec 2015,Delhi,Apple,4688
22 Dec 2015,Delhi,Apple,3281
22 Dec 2015,Delhi,Apple,2656
22 Dec 2015,Delhi,Apple,3906
22 Dec 2015,Delhi,Apple,5750
22 Dec 2015,Delhi,Apple,4500
22 Dec 2015,Delhi,Apple,3500
22 Dec 2015,Delhi,Apple,6500
22 Dec 2015,Delhi,Apple,6000
22 Dec 2015,Delhi,Apple,4750
21 Dec 2015,Delhi,Apple,5625
21 Dec 2015,Delhi,Apple,4688
21 Dec 2015,Delhi,Apple,3281
21 Dec 2015,Delhi,Apple,2656
21 Dec 2015,Delhi,Apple,4156
21 Dec 2015,Delhi,Apple,5750
21 Dec 2015,Delhi,Apple,4500
21 Dec 2015,Delhi,Apple,3500
21 Dec 2015,Delhi,Apple,6500
21 Dec 2015,Delhi,Apple,6000
21 Dec 2015,Delhi,Apple,4750
19 Dec 2015,Delhi,Apple,5625
19 Dec 2015,Delhi,Apple,4388
19 Dec 2015,Delhi,Apple,3281
19 Dec 2015,Delhi,Apple,2656
19 Dec 2015,Delhi,Apple,4000
19 Dec 2015,Delhi,Apple,5750
19 Dec 2015,Delhi,Apple,4500
19 Dec 2015,Delhi,Apple,3500
19 Dec 2015,Delhi,Apple,6750
19 Dec 2015,Delhi,Apple,6000
19 Dec 2015,Delhi,Apple,4750
18 Dec 2015,Delhi,Apple,5625
18 Dec 2015,Delhi,Apple,4375
18 Dec 2015,Delhi,Apple,3281
18 Dec 2015,Delhi,Apple,2656
18 Dec 2015,Delhi,Apple,3823
18 Dec 2015,Delhi,Apple,5500
18 Dec 2015,Delhi,Apple,4500
18 Dec 2015,Delhi,Apple,3500
18 Dec 2015,Delhi,Apple,6500
18 Dec 2015,Delhi,Apple,5750
18 Dec 2015,Delhi,Apple,4500
17 Dec 2015,Delhi,Apple,5625
17 Dec 2015,Delhi,Apple,4375
17 Dec 2015,Delhi,Apple,2656
17 Dec 2015,Delhi,Apple,3781
17 Dec 2015,Delhi,Apple,5500
17 Dec 2015,Delhi,Apple,4500
17 Dec 2015,Delhi,Apple,3500
17 Dec 2015,Delhi,Apple,6500
17 Dec 2015,Delhi,Apple,5750
17 Dec 2015,Delhi,Apple,4500
16 Dec 2015,Delhi,Apple,5938
16 Dec 2015,Delhi,Apple,4375
16 Dec 2015,Delhi,Apple,3281
16 Dec 2015,Delhi,Apple,2906
16 Dec 2015,Delhi,Apple,3858
16 Dec 2015,Delhi,Apple,7500
16 Dec 2015,Delhi,Apple,5500
16 Dec 2015,Delhi,Apple,4750
16 Dec 2015,Delhi,Apple,7000
16 Dec 2015,Delhi,Apple,6000
16 Dec 2015,Delhi,Apple,4500
15 Dec 2015,Delhi,Apple,5938
15 Dec 2015,Delhi,Apple,4688
15 Dec 2015,Delhi,Apple,2656
15 Dec 2015,Delhi,Apple,3858
15 Dec 2015,Delhi,Apple,5500
15 Dec 2015,Delhi,Apple,4750
15 Dec 2015,Delhi,Apple,3500
15 Dec 2015,Delhi,Apple,7500
15 Dec 2015,Delhi,Apple,6500
15 Dec 2015,Delhi,Apple,4500
14 Dec 2015,Delhi,Apple,3450
14 Dec 2015,Delhi,Apple,3558
14 Dec 2015,Delhi,Apple,4523
12 Dec 2015,Delhi,Apple,5938
12 Dec 2015,Delhi,Apple,4688
12 Dec 2015,Delhi,Apple,2656
12 Dec 2015,Delhi,Apple,3833
12 Dec 2015,Delhi,Apple,5750
12 Dec 2015,Delhi,Apple,4750
12 Dec 2015,Delhi,Apple,3500
12 Dec 2015,Delhi,Apple,7500
12 Dec 2015,Delhi,Apple,6500
12 Dec 2015,Delhi,Apple,4500
11 Dec 2015,Delhi,Apple,5938
11 Dec 2015,Delhi,Apple,4688
11 Dec 2015,Delhi,Apple,3281
11 Dec 2015,Delhi,Apple,2656
11 Dec 2015,Delhi,Apple,3858
11 Dec 2015,Delhi,Apple,5750
11 Dec 2015,Delhi,Apple,4750
11 Dec 2015,Delhi,Apple,3500
11 Dec 2015,Delhi,Apple,7500
11 Dec 2015,Delhi,Apple,6500
11 Dec 2015,Delhi,Apple,4500
10 Dec 2015,Delhi,Apple,5938
10 Dec 2015,Delhi,Apple,4688
10 Dec 2015,Delhi,Apple,3281
10 Dec 2015,Delhi,Apple,2656
10 Dec 2015,Delhi,Apple,3858
10 Dec 2015,Delhi,Apple,5500
10 Dec 2015,Delhi,Apple,4500
10 Dec 2015,Delhi,Apple,3500
10 Dec 2015,Delhi,Apple,7400
10 Dec 2015,Delhi,Apple,6000
10 Dec 2015,Delhi,Apple,4400
09 Dec 2015,Delhi,Apple,3858
09 Dec 2015,Delhi,Apple,3858
08 Dec 2015,Delhi,Apple,4375
08 Dec 2015,Delhi,Apple,2813
08 Dec 2015,Delhi,Apple,1875
08 Dec 2015,Delhi,Apple,2656
08 Dec 2015,Delhi,Apple,3858
08 Dec 2015,Delhi,Apple,5500
08 Dec 2015,Delhi,Apple,4500
08 Dec 2015,Delhi,Apple,3500
08 Dec 2015,Delhi,Apple,7000
08 Dec 2015,Delhi,Apple,5500
07 Dec 2015,Delhi,Apple,5938
07 Dec 2015,Delhi,Apple,4688
07 Dec 2015,Delhi,Apple,3281
07 Dec 2015,Delhi,Apple,2656
07 Dec 2015,Delhi,Apple,3858
07 Dec 2015,Delhi,Apple,5500
07 Dec 2015,Delhi,Apple,4500
07 Dec 2015,Delhi,Apple,3500
07 Dec 2015,Delhi,Apple,7000
07 Dec 2015,Delhi,Apple,5500
07 Dec 2015,Delhi,Apple,4250
05 Dec 2015,Delhi,Apple,4375
05 Dec 2015,Delhi,Apple,2813
05 Dec 2015,Delhi,Apple,2656
05 Dec 2015,Delhi,Apple,3792
05 Dec 2015,Delhi,Apple,5500
05 Dec 2015,Delhi,Apple,4500
05 Dec 2015,Delhi,Apple,3500
05 Dec 2015,Delhi,Apple,7000
05 Dec 2015,Delhi,Apple,5500
05 Dec 2015,Delhi,Apple,4250
04 Dec 2015,Delhi,Apple,4375
04 Dec 2015,Delhi,Apple,2813
04 Dec 2015,Delhi,Apple,1875
04 Dec 2015,Delhi,Apple,2656
04 Dec 2015,Delhi,Apple,3792
04 Dec 2015,Delhi,Apple,5500
04 Dec 2015,Delhi,Apple,4500
04 Dec 2015,Delhi,Apple,3500
04 Dec 2015,Delhi,Apple,7000
04 Dec 2015,Delhi,Apple,5500
04 Dec 2015,Delhi,Apple,4250
03 Dec 2015,Delhi,Apple,5938
03 Dec 2015,Delhi,Apple,4375
03 Dec 2015,Delhi,Apple,2656
03 Dec 2015,Delhi,Apple,3792
03 Dec 2015,Delhi,Apple,5500
03 Dec 2015,Delhi,Apple,4500
03 Dec 2015,Delhi,Apple,3750
03 Dec 2015,Delhi,Apple,7000
03 Dec 2015,Delhi,Apple,5500
03 Dec 2015,Delhi,Apple,4250
02 Dec 2015,Delhi,Apple,3792
02 Dec 2015,Delhi,Apple,3792
02 Dec 2015,Delhi,Apple,4500
02 Dec 2015,Delhi,Apple,5583
01 Dec 2015,Delhi,Apple,4375
01 Dec 2015,Delhi,Apple,2813
01 Dec 2015,Delhi,Apple,1875
01 Dec 2015,Delhi,Apple,2656
01 Dec 2015,Delhi,Apple,3833
01 Dec 2015,Delhi,Apple,5500
01 Dec 2015,Delhi,Apple,4500
01 Dec 2015,Delhi,Apple,3500
01 Dec 2015,Delhi,Apple,7000
01 Dec 2015,Delhi,Apple,5500
01 Dec 2015,Delhi,Apple,4250
30 Nov 2015,Delhi,Apple,4375
30 Nov 2015,Delhi,Apple,2813
30 Nov 2015,Delhi,Apple,2656
30 Nov 2015,Delhi,Apple,3833
30 Nov 2015,Delhi,Apple,8000
30 Nov 2015,Delhi,Apple,5750
30 Nov 2015,Delhi,Apple,4250
30 Nov 2015,Delhi,Apple,8400
28 Nov 2015,Delhi,Apple,5313
28 Nov 2015,Delhi,Apple,4375
28 Nov 2015,Delhi,Apple,3281
28 Nov 2015,Delhi,Apple,2656
28 Nov 2015,Delhi,Apple,3833
28 Nov 2015,Delhi,Apple,8000
28 Nov 2015,Delhi,Apple,5750
28 Nov 2015,Delhi,Apple,4250
28 Nov 2015,Delhi,Apple,8200
27 Nov 2015,Delhi,Apple,4375
27 Nov 2015,Delhi,Apple,2813
27 Nov 2015,Delhi,Apple,2656
27 Nov 2015,Delhi,Apple,3833
27 Nov 2015,Delhi,Apple,8000
27 Nov 2015,Delhi,Apple,5750
27 Nov 2015,Delhi,Apple,4250
27 Nov 2015,Delhi,Apple,8300
26 Nov 2015,Delhi,Apple,5938
26 Nov 2015,Delhi,Apple,4688
26 Nov 2015,Delhi,Apple,3438
26 Nov 2015,Delhi,Apple,2656
26 Nov 2015,Delhi,Apple,3875
26 Nov 2015,Delhi,Apple,8000
26 Nov 2015,Delhi,Apple,5750
26 Nov 2015,Delhi,Apple,4250
26 Nov 2015,Delhi,Apple,8100
25 Nov 2015,Delhi,Apple,5938
25 Nov 2015,Delhi,Apple,4688
25 Nov 2015,Delhi,Apple,3438
25 Nov 2015,Delhi,Apple,2656
25 Nov 2015,Delhi,Apple,3875
25 Nov 2015,Delhi,Apple,8500
25 Nov 2015,Delhi,Apple,6000
25 Nov 2015,Delhi,Apple,4500
25 Nov 2015,Delhi,Apple,8600
24 Nov 2015,Delhi,Apple,5938
24 Nov 2015,Delhi,Apple,4688
24 Nov 2015,Delhi,Apple,3438
24 Nov 2015,Delhi,Apple,2656
24 Nov 2015,Delhi,Apple,2656
24 Nov 2015,Delhi,Apple,3875
24 Nov 2015,Delhi,Apple,8500
24 Nov 2015,Delhi,Apple,6000
24 Nov 2015,Delhi,Apple,4500
24 Nov 2015,Delhi,Apple,8600
23 Nov 2015,Delhi,Apple,6250
23 Nov 2015,Delhi,Apple,5000
23 Nov 2015,Delhi,Apple,3438
23 Nov 2015,Delhi,Apple,2656
23 Nov 2015,Delhi,Apple,3979
23 Nov 2015,Delhi,Apple,8500
23 Nov 2015,Delhi,Apple,6000
23 Nov 2015,Delhi,Apple,4500
23 Nov 2015,Delhi,Apple,8600
21 Nov 2015,Delhi,Apple,6250
21 Nov 2015,Delhi,Apple,5000
21 Nov 2015,Delhi,Apple,3438
21 Nov 2015,Delhi,Apple,2656
21 Nov 2015,Delhi,Apple,4219
21 Nov 2015,Delhi,Apple,8500
21 Nov 2015,Delhi,Apple,6000
21 Nov 2015,Delhi,Apple,4500
21 Nov 2015,Delhi,Apple,9150
20 Nov 2015,Delhi,Apple,6250
20 Nov 2015,Delhi,Apple,5000
20 Nov 2015,Delhi,Apple,3438
20 Nov 2015,Delhi,Apple,2656
20 Nov 2015,Delhi,Apple,4385
20 Nov 2015,Delhi,Apple,8000
20 Nov 2015,Delhi,Apple,6000
20 Nov 2015,Delhi,Apple,4500
20 Nov 2015,Delhi,Apple,8800
19 Nov 2015,Delhi,Apple,6250
19 Nov 2015,Delhi,Apple,5000
19 Nov 2015,Delhi,Apple,3438
19 Nov 2015,Delhi,Apple,2656
19 Nov 2015,Delhi,Apple,4385
19 Nov 2015,Delhi,Apple,8000
19 Nov 2015,Delhi,Apple,6000
19 Nov 2015,Delhi,Apple,4500
19 Nov 2015,Delhi,Apple,8750
18 Nov 2015,Delhi,Apple,6563
18 Nov 2015,Delhi,Apple,5000
18 Nov 2015,Delhi,Apple,2656
18 Nov 2015,Delhi,Apple,8650
18 Nov 2015,Delhi,Apple,8000
18 Nov 2015,Delhi,Apple,6000
18 Nov 2015,Delhi,Apple,4500
18 Nov 2015,Delhi,Apple,8650
17 Nov 2015,Delhi,Apple,6563
17 Nov 2015,Delhi,Apple,5000
17 Nov 2015,Delhi,Apple,3438
17 Nov 2015,Delhi,Apple,2656
17 Nov 2015,Delhi,Apple,4469
17 Nov 2015,Delhi,Apple,8000
17 Nov 2015,Delhi,Apple,6000
17 Nov 2015,Delhi,Apple,4500
17 Nov 2015,Delhi,Apple,8500
16 Nov 2015,Delhi,Apple,6563
16 Nov 2015,Delhi,Apple,5000
16 Nov 2015,Delhi,Apple,3438
16 Nov 2015,Delhi,Apple,2656
16 Nov 2015,Delhi,Apple,4452
16 Nov 2015,Delhi,Apple,8000
16 Nov 2015,Delhi,Apple,6000
16 Nov 2015,Delhi,Apple,4500
16 Nov 2015,Delhi,Apple,8550
14 Nov 2015,Delhi,Apple,6250
14 Nov 2015,Delhi,Apple,5500
14 Nov 2015,Delhi,Apple,3125
14 Nov 2015,Delhi,Apple,2656
14 Nov 2015,Delhi,Apple,4452
14 Nov 2015,Delhi,Apple,6000
14 Nov 2015,Delhi,Apple,4750
14 Nov 2015,Delhi,Apple,3500
14 Nov 2015,Delhi,Apple,8600
13 Nov 2015,Delhi,Apple,6250
13 Nov 2015,Delhi,Apple,5625
13 Nov 2015,Delhi,Apple,3125
13 Nov 2015,Delhi,Apple,2656
13 Nov 2015,Delhi,Apple,4400
13 Nov 2015,Delhi,Apple,8000
13 Nov 2015,Delhi,Apple,6000
13 Nov 2015,Delhi,Apple,4500
13 Nov 2015,Delhi,Apple,8500
11 Nov 2015,Delhi,Apple,4375
11 Nov 2015,Delhi,Apple,3438
11 Nov 2015,Delhi,Apple,2656
11 Nov 2015,Delhi,Apple,4333
11 Nov 2015,Delhi,Apple,8000
11 Nov 2015,Delhi,Apple,6000
11 Nov 2015,Delhi,Apple,4500
11 Nov 2015,Delhi,Apple,8650
10 Nov 2015,Delhi,Apple,5938
10 Nov 2015,Delhi,Apple,5000
10 Nov 2015,Delhi,Apple,3000
10 Nov 2015,Delhi,Apple,2813
10 Nov 2015,Delhi,Apple,4521
10 Nov 2015,Delhi,Apple,8250
10 Nov 2015,Delhi,Apple,6250
10 Nov 2015,Delhi,Apple,4750
10 Nov 2015,Delhi,Apple,8650
09 Nov 2015,Delhi,Apple,5938
09 Nov 2015,Delhi,Apple,5000
09 Nov 2015,Delhi,Apple,3000
09 Nov 2015,Delhi,Apple,2813
09 Nov 2015,Delhi,Apple,4427
09 Nov 2015,Delhi,Apple,8000
